Decidim Commentable ID,Body
22191,"Eixo Adaptação e Preparação para desastres:

1- Realizar Concurso público para contratação de equipes pedagógicas itinerantes para atender alunos nas comunidades ribeirinhas na Amazônia com dificuldade de acesso à escola por causa da estiagem 

2- Criar uma normativa que obrigue os municípios da Amazônia a instalar sinalizadores nos rios para identificação de áreas de estiagem com risco de acidentes.

3- Elaborar programas  na Amazônia para incentivo fiscal para estimular construções sustentáveis adaptadas ao calor e eventos climáticos extremos
"
22098,"Eixo justiça climática 

1- Elaborar Políticas na Amazônia para universalizar o acesso à internet gratuita e de qualidade 

2- Elaborar políticas de incentivo e valorização do artesanato ribeirinho na Amazônia 

3- Garantir o Seguro Defeso e aumentar a fiscalização sobre o seu cumprimento."
22098,"Eixo Transformação Ecológica:

1- Proibir exploração de Petróleo no Rio Amazonas 

2- Fiscalizar e multar empresas que descartam óleo no rio Amazonas 

Eixo governança Educação ambiental:

1- Investir no monitoramento das florestas, atuando junto às comunidades ribeirinhas na Amazônia para identificar problemas e encontrar soluções 

2- Investir em Educação Ambiental na Amazônia"
22191,"Eixo Adaptação e Preparação para desastres:

1- Realizar Concurso público para contratação de equipes pedagógicas itinerantes para atender alunos nas comunidades ribeirinhas na Amazônia com dificuldade de acesso à escola por causa da estiagem 

2- Criar uma normativa que obrigue os municípios da Amazônia a instalar sinalizadores nos rios para identificação de áreas de estiagem com risco de acidentes.
"
22191,"ixo justiça climática 

1- Elaborar Políticas na Amazônia para universalizar o acesso à internet gratuita e de qualidade 

2- Elaborar políticas de incentivo e valorização do artesanato ribeirinho na Amazônia 

3- Garantir o Seguro Defeso e aumentar a fiscalização sobre o seu cumprimento.


Eixo Transformação Ecológica:

1- Proibir exploração de Petróleo no Rio Amazonas 

2- Fiscalizar e multar empresas que descartam óleo no rio Amazonas 

Eixo governança Educação ambiental:

1- Investir no monitoramento das florestas, atuando junto às comunidades ribeirinhas na Amazônia para identificar problemas e encontrar soluções 

2- Investir em Educação Ambiental na Amazônia"
20563,Povos de Cultura Trap Multicultural 
21591,Proposta muito importante.
11788,"Parabéns pela proposta, tem o meu apoio "
472,Com certeza a indústria nacional de tecnologia ambiental pode contribuir com a redução de emissão de carbono na atmosfera. Em exemplo é a Himev trituradores Ecológicos ecotritus.
11749,"Essa proposta busca enfrentar um problema sério de saúde pública de maneira abrangente, priorizando a prevenção e o tratamento adequado das questões de saúde mental entre os jovens."
474,"Acredito que. Deve-se trabalhar mais a fundo e com criações de leis para tentar minimizar o impacto ambiental, ha muitas formas, mas não será brigando com oposição ou discutindo em redes sociais.. Mas sim, nas mesas de obrigações de cada governantes responsáveis. Eu mesmo tenho muitas ideias que pretendo colocar mais frente. Estou preparando-a com muita responsabilidade. Para resumir, a conscientização nas salas de aulas, será um diferencial no futuro e de muita importância!"
27678,"o foco foi no fortalecimento comunitário e na sustentabilidade. Sugeriram medidas como a inclusão das comunidades extrativistas e tradicionais nos processos decisórios, a criação de Plano Ambiental para garantir o desenvolvimento sustentável e o incentivo a práticas agrícolas tradicionais que reduzam queimadas e promovam a recuperação de áreas degradadas. posteriormente concentrou-se em educação, governança e infraestrutura. Com a integração de debates sobre mudanças climáticas nos currículos escolares e nos Projetos Político-Pedagógicos (PPP), a criação de redes de apoio para discutir questões ambientais, e o fortalecimento do diálogo entre as comunidades e os gestores públicos. Também foi destacada a importância de criar Secretaria Municipal específica para atender as demandas de povos e comunidades tradicionais. além de implementar infraestrutura básica, como poços comunitários, e planejar áreas verdes urbanas para melhorar o conforto térmico e a qualidade de vida."
27681,"A bioeconomia é um conceito que promove o uso sustentável de recursos biológicos para gerar valor econômico, social e ambiental. A agrofloresta é uma prática que integra o cultivo de árvores nativas com a produção de alimentos, e tem ganhado destaque por sua capacidade de melhorar a biodiversidade, aumentar a resiliência dos solos, capturar carbono e gerar renda para os agricultores."
27681,"No contexto do município de Bragança-pa, a proposta visa integrar a preservação ambiental, o desenvolvimento econômico e a inclusão social, ao mesmo tempo em que promove a sustentabilidade em longo prazo, a agricultura familiar é um pilar fundamental da economia rural em Bragança, e seu fortalecimento é essencial para garantir a segurança alimentar, gerar empregos e promover o desenvolvimento territorial. A agrofloresta é uma prática que integra o cultivo de árvores nativas com a produção de alimentos, e tem ganhado destaque por sua capacidade de melhorar a biodiversidade, aumentar a resiliência dos solos, capturar carbono e gerar renda para os agricultores."
20409,"A análise sugere que o enfraquecimento de políticas de bem-estar social e o avanço do neoliberalismo, resultando na precarização do trabalho, têm aprofundado as desigualdades, prejudicando especialmente as populações historicamente vulneráveis."
18914,Parar o desmatamento e preservar o meio ambiente. Pelo direito à VIDA.
18914,Parar o desmatamento e preservar a vida.
18914,Restauração florestal 
18914,Parte do papel do exército se dá na defesa da honra e da integridade da Pátria. Não é possível cumprir esse papel ao mesmo tempo em que pratica um desmatamento tão violento na APA Aldeia Beberibe.
1032,"Elaboração de um mapa interativo apontando as hortas comunitárias por região para que as pessoas tenham a opção de comprar de agricultores familiares e não de grandes redes de supermercado. Além disso, a população tem direito de saber a procedência daquilo que está consumindo."
1032,"PROPOSTA: Fazer o zoneamento habitacional, de produção agropecuária, de industrialização, de exploração de recursos naturais e de atividades recreacionais (turismo e festividades); usando como parâmetros a segurança, acesso, vazão dos produtos, destinação de resíduos, vocação do local quando a presença e qualidade dos insumos a serem utilizados, relevo, qualidade do solo, qualidade da água, qualidade da flora e fauna; impactos locais e sistêmicos quanto a alteração do meio tais como alteração geológica, alteração da flora e fauna, riscos para as populações possivelmente atingidas e poluição. 
JUSTIFICATIVA: Cada uma das atividades citadas, para serem desenvolvidas devem ser implantadas no local mais adequado. A ocupação e exploração desordenada dos ambientes está levando a uma série de problemas nos dias de hoje: Destruição de habitações, plantas industriais e comércio, desalojamentos e perdas humanas por chuvas; perdas de produção agropecuária; perda de recursos naturais; baixa produt"
1032,"Continuação:JUSTIFICATIVA: Cada uma das atividades citadas, para serem desenvolvidas devem ser implantadas no local mais adequado. A ocupação e exploração desordenada dos ambientes está levando a uma série de problemas nos dias de hoje: Destruição de habitações, plantas industriais e comércio, desalojamentos e perdas humanas por chuvas; perdas de produção agropecuária; perda de recursos naturais; baixa produtividade; pouca efetividade na produção e escoamento.
Desta forma com o zoneamento poderemos explorar os ambientes mais adequados para cada tipo de atividade, como por exemplo a implantação de determinada cultura em um solo mais rico em nutrientes necessário para esta espécie, moradias longe de áreas de risco de inundação e deslisamento, implantação de plantas industriais próximo a rodovias de escoamento e longe de áreas de moradia e que possam causar impactos ambientais etc. "
887,"RELATÓRIO DA CONFERÊNCIA LIVRE DE MEIO AMBIENTE DA ASSOCIAÇÃO DOS  AGROPECUARISTAS DA FAZENDA MELANCIA E 	ADJACENTES - AAMA COM A  PARTICIPAÇÃO 	DAS COMUNIDADES  DE FUNDO DE PASTO DA FAZENDA MELANCIA, ASSENTAMENTO BANGUÊ, CONCÔRDIA, CARAIBEIRAS E COMUNIDADE DE FUNDO DE PASTO DO SALGADO  NO  MUNICIPIO DE CURAÇÁ-BA:Aos  trinta (30 )dias do mês de novembro  do ano de dois mil e vinte quatro (2024) ), na sede da Associação dos Agropecuaristas da Fazenda Melancia e Adjacentes-AAMA,situada na Estrada Curaçá- Barro Vermelho Km 22, Zona Rural , Comunidade da Melancia, APA/REVIS Ararinha Azul  –Curaçá-BA realizou-se a 1ª Conferência Livre  de Meio Ambiente da Associação dos Agropecuaristas da Fazenda Melancia e comunidades circunvizinhas, a Conferência contou com 26(vinte seis) participantes e foram debatidos os 5 (cinco eixos) que serão as propostas inseridas no sistema e foram eleitos para 5ªCNMA 1  Delegado Titular: Sr. Josemario Martins da Silva e 1 Delegada Suplente a Sra. Edilma Ferreira "
887,"Os organizadores, membros do Grupo de Trabalho e Comissão Preparatória da Associação ,chegaram as oito horas(8h),foram devidamente identificados.A partir das oito horas(8h) até as 9 h deu –se o acolhimento com café da manhã e inicio às inscrições dos  delegados participantes ,os quais reuniram-se todos nas sombras dos pés de Quixabeira e Caatingueira em frente a sede da Associação  foi feito uma mesa redonda para as rodas de conversas e diálogos com o documento base orientador da Conferência Nacional de Meio Ambiente e da  Livre do Meio Ambiente realizada na  Comunidade Tradicional de Fundo de Pasto da Fazenda Melancia e comunidades vizinhas  .Cada representante das comunidades vizinhas do Projeto de  Assentamento Banguê, do Projeto de Assentamento Olhos D'água(Cacimba da Torre) , Agricultores Associados da AAMA da Concórdia, Sitio Jibóia, e representantes da Comunidade da Craibeira do Municipio de Juazeiro-BA e representante da Comunidade de Fundo de Pasto  da Comunidade do Salgado."
